run_dir,fold,task,fusion,modalities,seed,shuffle_train_labels,n_train_internal,n_internal_val,n_test_heldout,params,size_mb,test_accuracy,test_macro_f1,test_weighted_f1,test_n,nonoverlap_accuracy,nonoverlap_macro_f1,nonoverlap_weighted_f1,nonoverlap_n,folder_majority_accuracy,folder_majority_macro_f1,folder_majority_weighted_f1,folder_majority_n,majority_baseline_accuracy,majority_baseline_macro_f1,majority_baseline_weighted_f1,majority_baseline_n,majority_class,zero_audio_accuracy,zero_audio_macro_f1,zero_image_accuracy,zero_image_macro_f1,zero_imu_accuracy,zero_imu_macro_f1,zero_tof_accuracy,zero_tof_macro_f1,zero_mag_accuracy,zero_mag_macro_f1
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-audio-image__seed42,test_p1p2,activity,concat,imu+audio+image,42,False,10531,2577,19415,245475,3.0218276977539062,0.8611382951326294,0.8594972555408739,0.8603858937232006,19415,0.8615185074329044,0.859804134518506,0.8607233573523784,10023,0.872278664731495,0.8698273132424061,0.8706663962282275,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.8675251094514551,0.8651511875458562,0.8191089363893896,0.8212224955568188,0.6578933814061293,0.5395315928610788,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-mag-image__seed42,test_p1p2,activity,gated,imu+mag+image,42,False,10531,2577,19415,228518,2.8403854370117188,0.847334535153232,0.8472188849175665,0.8477775202797904,19415,0.8475506335428514,0.8474146266896327,0.847998053087659,10023,0.8577648766328012,0.8569208011094324,0.857447069920931,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.8471285088848828,0.8469633969112348,0.31413855266546487,0.1687029338168785,,,0.8440381148596446,0.8429591963358395
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-mag-image__seed42,test_p1p2,activity,concat,imu+mag+image,42,False,10531,2577,19415,232931,2.8696441650390625,0.8481071336595416,0.8475370309225997,0.8482378387173451,19415,0.8479497156539958,0.8474192295758002,0.8481236957990282,10023,0.8577648766328012,0.8566343024574091,0.8572688273086483,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.8110739119237703,0.8125478875217201,0.6583054339428277,0.5357799409066696,,,0.8250836981715168,0.8264096682165292
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-mag-audio__seed42,test_p1p2,activity,gated,imu+mag+audio,42,False,10531,2577,19415,146566,1.889129638671875,0.8781354622714396,0.8685863594283704,0.8722572110897221,19415,0.8782799561009678,0.8687228322535185,0.87232935320943,10023,0.888243831640058,0.877585641500628,0.8827077927861451,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.5782642286891578,0.47475460849231527,,,0.5330414627865053,0.4346990402326371,,,0.8777749163018285,0.8682779831346058
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-mag-audio__seed42,test_p1p2,activity,concat,imu+mag+audio,42,False,10531,2577,19415,150979,1.9168243408203125,0.8493947978367242,0.848646539178422,0.8493967319823439,19415,0.8495460440985733,0.8487840967835932,0.8495519382333779,10023,0.8577648766328012,0.8563535937386347,0.8570961868027956,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.8829255730105589,0.8783375070832243,,,0.4289981972701519,0.35142637950787187,,,0.825289724439866,0.8264758726090123
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-tof-image__seed42,test_p1p2,activity,gated,imu+tof+image,42,False,10531,2577,19415,228422,2.8394546508789062,0.8620139067731136,0.8603938300897062,0.8612466026461361,19415,0.8619175895440487,0.8602652306350075,0.8611389778710226,10023,0.872278664731495,0.8701038931985815,0.8708329297428202,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.6354880247231522,0.6030144116286028,0.3086273499871234,0.15765658397175164,0.8619624002060262,0.86033175362665,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-tof-image__seed42,test_p1p2,activity,concat,imu+tof+image,42,False,10531,2577,19415,232835,2.8686447143554688,0.8258562966778265,0.8277994487242012,0.8278347323062651,19415,0.8253018058465529,0.8272708168798255,0.8273266934662938,10023,0.8316400580551524,0.8333715032536041,0.8332885465548956,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.8248776719031676,0.8268648379361124,0.3088848828225599,0.158136393298861,0.8262168426474376,0.8281457509038247,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-tof-audio__seed42,test_p1p2,activity,gated,imu+tof+audio,42,False,10531,2577,19415,146470,1.8875808715820312,0.8781354622714396,0.8735207000873281,0.874925931311095,19415,0.8791778908510426,0.8744209479316352,0.8758534504382294,10023,0.8853410740203193,0.8809020174773599,0.882074217372744,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.8721091939222251,0.869058465225368,,,0.6625804790110739,0.5357198794817477,0.8778264228689158,0.8744984436532272,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-tof-audio__seed42,test_p1p2,activity,concat,imu+tof+audio,42,False,10531,2577,19415,150883,1.9155120849609375,0.8618078805047643,0.8603164400348122,0.861132318460756,19415,0.8617180484884766,0.8602177542166455,0.8610499476895757,10023,0.872278664731495,0.8698273132424061,0.8706663962282275,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.7330414627865053,0.7324517595370406,,,0.660571722894669,0.5380644569945227,0.871079062580479,0.8684779832164257,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-tof-mag__seed42,test_p1p2,activity,gated,imu+tof+mag,42,False,10531,2577,19415,133926,1.7341995239257812,0.8494978109708988,0.849349740219525,0.8498877675083809,19415,0.8493465030430011,0.8492086747954017,0.8497631429649193,10023,0.8592162554426706,0.8585125627038703,0.8589604393614506,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,0.33252639711563226,0.17076160598484713,0.8526912181303116,0.8522102859407609,0.8245686325006438,0.826487675839553
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-tof-mag__seed42,test_p1p2,activity,concat,imu+tof+mag,42,False,10531,2577,19415,138339,1.7646560668945312,0.8494978109708988,0.8491390107356763,0.8497498835095249,19415,0.8496458146263594,0.8492726784478731,0.8499037185204561,10023,0.8592162554426706,0.8582217840664527,0.8587782646290597,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,0.5732680916816895,0.4701334889147158,0.8521761524594386,0.851519533289141,0.8287921710018027,0.8302832175605733
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__audio-image__seed42,test_p1p2,activity,gated,audio+image,42,False,10531,2577,19415,165461,2.0691680908203125,0.8346124130826681,0.8180356739236884,0.8233467201651936,19415,0.8347800059862317,0.8185762626366032,0.823708985045366,10023,0.8461538461538461,0.8313298416359074,0.838564926939791,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.7791913468967293,0.7795834267847613,0.6008756116404842,0.5628825511723806,,,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__audio-image__seed42,test_p1p2,activity,concat,audio+image,42,False,10531,2577,19415,165315,2.0457534790039062,0.8577903682719547,0.8473349960679348,0.8515096870906462,19415,0.8573281452658884,0.8469995700905976,0.8510086882838478,10023,0.8853410740203193,0.8776082584410361,0.8828511442311524,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.338758691733196,0.18526318073213946,0.5664692248261654,0.4439414745153691,,,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__mag-image__seed42,test_p1p2,activity,gated,mag+image,42,False,10531,2577,19415,152917,1.9163055419921875,0.772186453772856,0.7693926039157427,0.770930535148422,19415,0.7713259503142772,0.7686715988591543,0.770182005348247,10023,0.7924528301886793,0.7913371846088372,0.7922567541162902,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.3622971928920937,0.1782185018017358,,,,,0.5461756373937677,0.4354331767738407
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__mag-image__seed42,test_p1p2,activity,concat,mag+image,42,False,10531,2577,19415,152771,1.8954849243164062,0.7794488797321658,0.772005115643467,0.7744115041017512,19415,0.7796069041205228,0.7723869287697015,0.774738659349908,10023,0.7880986937590712,0.7802449158975588,0.7825779135390175,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.3754313674993562,0.20539600319990395,,,,,0.4061807880504764,0.27096340963799126
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__mag-audio__seed42,test_p1p2,activity,gated,mag+audio,42,False,10531,2577,19415,70965,0.9655532836914062,0.8347154262168427,0.825732179744585,0.8323542500153676,19415,0.8348797765140178,0.8261797756636797,0.8325383914686146,10023,0.8432510885341074,0.8335287212949934,0.8416800238406585,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.46149884110224054,0.3900533451383162,,,,,,,0.6490857584342004,0.5860282460330805
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__mag-audio__seed42,test_p1p2,activity,concat,mag+audio,42,False,10531,2577,19415,70819,0.9443130493164062,0.8385269121813032,0.8292446243953626,0.8359613589662319,19415,0.8388705976254615,0.8299140782870964,0.8363654450426528,10023,0.8490566037735849,0.8389234216023179,0.8472193238164896,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.5619366469224826,0.459399606261046,,,,,,,0.6225083698171517,0.5880104899069944
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__tof-image__seed42,test_p1p2,activity,gated,tof+image,42,False,10531,2577,19415,152821,1.9148178100585938,0.8686582539273757,0.8656713913917503,0.8669652214930658,19415,0.8681033622667864,0.8651363557608277,0.8663925942729264,10023,0.8867924528301887,0.8835161242531543,0.88514470791378,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.5184135977337111,0.39917746625744766,,,0.8851403553953129,0.8842048778827599,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__tof-image__seed42,test_p1p2,activity,concat,tof+image,42,False,10531,2577,19415,152675,1.8930435180664062,0.8062322946175637,0.8016850321983823,0.8027964549778069,19415,0.8050483887059763,0.8004436713802242,0.8015296519817192,10023,0.8243831640058055,0.8197303780651759,0.8212056370380706,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.3617821272212207,0.17711209450685225,,,0.7994849343291269,0.7979569530229468,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__tof-audio__seed42,test_p1p2,activity,gated,tof+audio,42,False,10531,2577,19415,70869,0.962127685546875,0.7044553180530517,0.6793492889379186,0.6899538036421793,19415,0.7052778609198843,0.6807401906121875,0.6909091775699381,10023,0.7460087082728593,0.724773027509661,0.7369788700198232,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.3902137522534123,0.32120304448803944,,,,,0.6730878186968838,0.5888286958929188,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__tof-audio__seed42,test_p1p2,activity,concat,tof+audio,42,False,10531,2577,19415,70723,0.941802978515625,0.7046613443214009,0.6791337906317912,0.689685072075623,19415,0.7053776314476704,0.6806991357876079,0.6907891677189939,10023,0.7285921625544267,0.7041981781252121,0.7171117142505147,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.20793201133144476,0.1413106224557056,,,,,0.6506824620139068,0.6071683123110533,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__tof-mag__seed42,test_p1p2,activity,gated,tof+mag,42,False,10531,2577,19415,58325,0.8100051879882812,0.7054339428277105,0.6746917460077088,0.6813331302759691,19415,0.7054774019754565,0.6749236256470791,0.6814266290071181,10023,0.7097242380261248,0.6746306598355357,0.6821074296441567,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,,,0.5974761782127221,0.5462909432472594,0.3617821272212207,0.17711209450685225
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__tof-mag__seed42,test_p1p2,activity,concat,tof+mag,42,False,10531,2577,19415,58179,0.7886886596679688,0.8308009271182075,0.8293501344547968,0.8302937580933495,19415,0.8331836775416542,0.8317996143677768,0.83268244526564,10023,0.8505079825834543,0.8489134355583653,0.8497453229320134,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,,,0.5869688385269122,0.5421356081651334,0.5536440896214267,0.4377973765386412
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-image__seed42,test_p1p2,activity,gated,imu+image,42,False,10531,2577,19415,210581,2.59124755859375,0.8384754056142159,0.8384330184878843,0.8390433853748459,19415,0.8385712860421032,0.8385220446533518,0.8391510299691609,10023,0.8490566037735849,0.848767094867419,0.849224390058683,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.8360545969611125,0.8362072038992118,0.3083698171516868,0.15712673542765662,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-image__seed42,test_p1p2,activity,concat,imu+image,42,False,10531,2577,19415,210435,2.5697250366210938,0.8458408447077003,0.8459408417344246,0.8464395077155633,19415,0.8456549935149157,0.8457280627882945,0.8462556684249362,10023,0.8563134978229318,0.8556173929749775,0.8561136868855301,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,0.8233839814576358,0.825236850150557,0.3617821272212207,0.17711209450685225,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-audio__seed42,test_p1p2,activity,gated,imu+audio,42,False,10531,2577,19415,128629,1.6400604248046875,0.8701519443729075,0.8671732710741407,0.8682879635994054,19415,0.870896937044797,0.8677128055986718,0.8688820074802627,10023,0.8809869375907112,0.8773675530818389,0.8783720412561383,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.8597476178212722,0.8573690372132933,,,0.6658768993046613,0.5426259325330604,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-audio__seed42,test_p1p2,activity,concat,imu+audio,42,False,10531,2577,19415,128483,1.6188278198242188,0.8482101467937162,0.8483266908346679,0.8487923113826275,19415,0.8482490272373541,0.848352707919533,0.8488421060767417,10023,0.8563134978229318,0.8559112410613201,0.856299242912165,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,0.665825392737574,0.5269739511046698,,,0.6708215297450425,0.5418833239580779,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-mag__seed42,test_p1p2,activity,gated,imu+mag,42,False,10531,2577,19415,116085,1.48883056640625,0.8640741694566058,0.8622337318178156,0.8631345193419738,19415,0.8641125411553428,0.862235371026911,0.8631600114888461,10023,0.8737300435413643,0.8713809341744572,0.8721423999980488,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,0.4442956476950811,0.36707374811884924,,,0.844965233067216,0.845369779825926
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-mag__seed42,test_p1p2,activity,concat,imu+mag,42,False,10531,2577,19415,115939,1.467926025390625,0.8471800154519701,0.8464493472855333,0.8472175842386593,19415,0.8466526987927766,0.8459270859099481,0.8467138567961447,10023,0.8548621190130624,0.8537381622112964,0.8544204168765743,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,0.4264743754828741,0.2952579908801256,,,0.8234354880247231,0.8245426703017219
experiments_lopgo/full_lopgo_search/test_p1p2__activity__gated__imu-tof__seed42,test_p1p2,activity,gated,imu+tof,42,False,10531,2577,19415,115989,1.4878311157226562,0.8308009271182075,0.8316850988791072,0.8320373066358699,19415,0.8309887259303602,0.8318236799912601,0.8322109887456628,10023,0.8374455732946299,0.8381284019318471,0.838362634891109,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,0.3617821272212207,0.17711209450685225,0.8311099665207314,0.831969533897825,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__concat__imu-tof__seed42,test_p1p2,activity,concat,imu+tof,42,False,10531,2577,19415,115843,1.4653778076171875,0.8432140097862477,0.8434797612287448,0.8439488978350179,19415,0.8434600419036217,0.8436983074740961,0.8441944896720309,10023,0.8505079825834543,0.850378787878788,0.8507575468225915,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,0.3617821272212207,0.17711209450685225,0.845789338140613,0.8458192634925918,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__single__image__seed42,test_p1p2,activity,single,image,42,False,10531,2577,19415,120579,1.4691543579101562,0.7657481328869431,0.7631052931363552,0.7645628974028127,19415,0.76563903023047,0.7630741391180907,0.7645092661260955,10023,0.7910014513788098,0.7899628268875416,0.7908943206407388,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__single__audio__seed42,test_p1p2,activity,single,audio,42,False,10531,2577,19415,38627,0.5184326171875,0.6320885912953902,0.6132864123667495,0.6290908295140025,19415,0.6339419335528285,0.6158938116363455,0.6309833068878817,10023,0.6400580551523948,0.6171719457013575,0.6371283824459782,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,,,,,,
experiments_lopgo/full_lopgo_search/test_p1p2__activity__single__mag__seed42,test_p1p2,activity,single,mag,42,False,10531,2577,19415,26083,0.36513519287109375,0.5891321143445789,0.5379033974716658,0.5478030720113007,19415,0.5888456549935149,0.537651938105757,0.5473808320189804,10023,0.613933236574746,0.5443085301259404,0.5565965221508188,689,0.3617821272212207,0.17711209450685225,0.19222797092188465,19415,walk,,,,,,,,,,
